step,att,aql,awt,throughput,intersection_0_1_queued,intersection_0_1_moving,intersection_0_1_occupancy,intersection_0_1_tau,intersection_0_2_queued,intersection_0_2_moving,intersection_0_2_occupancy,intersection_0_2_tau,intersection_0_3_queued,intersection_0_3_moving,intersection_0_3_occupancy,intersection_0_3_tau,intersection_0_4_queued,intersection_0_4_moving,intersection_0_4_occupancy,intersection_0_4_tau,intersection_1_0_queued,intersection_1_0_moving,intersection_1_0_occupancy,intersection_1_0_tau,intersection_1_1_queued,intersection_1_1_moving,intersection_1_1_occupancy,intersection_1_1_tau,intersection_1_2_queued,intersection_1_2_moving,intersection_1_2_occupancy,intersection_1_2_tau,intersection_1_3_queued,intersection_1_3_moving,intersection_1_3_occupancy,intersection_1_3_tau,intersection_1_4_queued,intersection_1_4_moving,intersection_1_4_occupancy,intersection_1_4_tau,intersection_1_5_queued,intersection_1_5_moving,intersection_1_5_occupancy,intersection_1_5_tau,intersection_2_0_queued,intersection_2_0_moving,intersection_2_0_occupancy,intersection_2_0_tau,intersection_2_1_queued,intersection_2_1_moving,intersection_2_1_occupancy,intersection_2_1_tau,intersection_2_2_queued,intersection_2_2_moving,intersection_2_2_occupancy,intersection_2_2_tau,intersection_2_3_queued,intersection_2_3_moving,intersection_2_3_occupancy,intersection_2_3_tau,intersection_2_4_queued,intersection_2_4_moving,intersection_2_4_occupancy,intersection_2_4_tau,intersection_2_5_queued,intersection_2_5_moving,intersection_2_5_occupancy,intersection_2_5_tau,intersection_3_0_queued,intersection_3_0_moving,intersection_3_0_occupancy,intersection_3_0_tau,intersection_3_1_queued,intersection_3_1_moving,intersection_3_1_occupancy,intersection_3_1_tau,intersection_3_2_queued,intersection_3_2_moving,intersection_3_2_occupancy,intersection_3_2_tau,intersection_3_3_queued,intersection_3_3_moving,intersection_3_3_occupancy,intersection_3_3_tau,intersection_3_4_queued,intersection_3_4_moving,intersection_3_4_occupancy,intersection_3_4_tau,intersection_3_5_queued,intersection_3_5_moving,intersection_3_5_occupancy,intersection_3_5_tau,intersection_4_0_queued,intersection_4_0_moving,intersection_4_0_occupancy,intersection_4_0_tau,intersection_4_1_queued,intersection_4_1_moving,intersection_4_1_occupancy,intersection_4_1_tau,intersection_4_2_queued,intersection_4_2_moving,intersection_4_2_occupancy,intersection_4_2_tau,intersection_4_3_queued,intersection_4_3_moving,intersection_4_3_occupancy,intersection_4_3_tau,intersection_4_4_queued,intersection_4_4_moving,intersection_4_4_occupancy,intersection_4_4_tau,intersection_4_5_queued,intersection_4_5_moving,intersection_4_5_occupancy,intersection_4_5_tau,intersection_5_1_queued,intersection_5_1_moving,intersection_5_1_occupancy,intersection_5_1_tau,intersection_5_2_queued,intersection_5_2_moving,intersection_5_2_occupancy,intersection_5_2_tau,intersection_5_3_queued,intersection_5_3_moving,intersection_5_3_occupancy,intersection_5_3_tau,intersection_5_4_queued,intersection_5_4_moving,intersection_5_4_occupancy,intersection_5_4_tau
186,95.94,0.94,2.35,0,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5,226,79,1.0,18.5
187,96.46,0.95,2.36,0,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5,227,79,1.0,18.5
188,96.76,0.96,2.4,0,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7,230,78,1.0,18.7
189,96.84,0.97,2.42,0,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6,232,79,1.0,18.6
190,97.15,0.98,2.46,0,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9,236,76,1.0,18.9
191,98.12,1.0,2.49,0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0,239,75,1.0,19.0
192,99.08,1.0,2.51,0,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1,241,74,1.0,19.1
193,99.6,1.02,2.56,0,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5,246,70,1.0,19.5
194,99.9,1.03,2.58,0,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6,248,69,1.0,19.6
195,100.87,1.04,2.6,0,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7,250,67,1.0,19.7
196,101.83,1.05,2.61,0,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7,251,68,1.0,19.7
197,102.57,1.06,2.66,0,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8,255,67,1.0,19.8
198,102.85,1.07,2.68,0,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8,257,68,1.0,19.8
199,103.14,1.08,2.71,0,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9,260,67,1.0,19.9
200,103.88,1.1,2.74,0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0,263,66,1.0,20.0
201,104.62,1.11,2.78,0,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2,267,64,1.0,20.2
202,105.13,1.12,2.79,0,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3,268,62,1.0,20.3
203,105.64,1.12,2.81,0,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3,270,62,1.0,20.3
204,106.37,1.13,2.82,0,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4,271,61,1.0,20.4
205,106.88,1.13,2.83,0,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3,272,63,1.0,20.3
206,107.16,1.14,2.85,0,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3,274,64,1.0,20.3
207,107.67,1.16,2.91,0,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6,279,59,1.0,20.6
208,108.18,1.18,2.94,0,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8,282,57,1.0,20.8
209,108.91,1.19,2.97,0,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8,285,57,1.0,20.8
210,109.19,1.2,3.0,0,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1,288,53,1.0,21.1
211,109.24,1.2,3.01,0,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2,289,52,1.0,21.2
212,110.2,1.21,3.02,0,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1,290,54,1.0,21.1
213,110.94,1.22,3.05,0,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3,293,51,1.0,21.3
214,111.67,1.23,3.07,0,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4,295,49,1.0,21.4
215,112.16,1.24,3.1,0,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5,298,49,1.0,21.5
216,112.43,1.24,3.1,0,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5,298,48,1.0,21.5
